id,project_a,project_b,weight_a,weight_b,stars_a,forks_a,open_issues_a,open_pulls_a,stars_b,forks_b,open_issues_b,open_pulls_b
246,https://github.com/openzeppelin/openzeppelin-contracts,https://github.com/ethereum/go-ethereum,0.38658155987,0.61341844013,25146.0,11857.0,30.0,30.0,48004.0,20351.0,30.0,30.0
249,https://github.com/openzeppelin/openzeppelin-contracts,https://github.com/chainsafe/lodestar,0.42950014653,0.57049985347,25146.0,11857.0,30.0,30.0,1224.0,311.0,30.0,30.0
250,https://github.com/openzeppelin/openzeppelin-contracts,https://github.com/ethers-io/ethers.js,0.2225923887,0.7774076113,25146.0,11857.0,30.0,30.0,8049.0,1891.0,30.0,30.0
251,https://github.com/openzeppelin/openzeppelin-contracts,https://github.com/ethereum/solidity,0.5366222584,0.4633777416,25146.0,11857.0,30.0,30.0,23631.0,5874.0,30.0,30.0
253,https://github.com/openzeppelin/openzeppelin-contracts,https://github.com/ipfs/js-ipfs,0.73987288845,0.26012711155,25146.0,11857.0,30.0,30.0,7445.0,1248.0,0.0,0.0
254,https://github.com/openzeppelin/openzeppelin-contracts,https://github.com/eth-infinitism/account-abstraction,0.62385094665,0.37614905335,25146.0,11857.0,30.0,30.0,1584.0,671.0,12.0,6.0
256,https://github.com/openzeppelin/openzeppelin-contracts,https://github.com/libp2p/go-libp2p,0.4545456446,0.5454543554,25146.0,11857.0,30.0,30.0,6148.0,1094.0,30.0,30.0
259,https://github.com/protofire/solhint,https://github.com/nomicfoundation/hardhat,0.48706015923,0.51293984077,1053.0,169.0,28.0,5.0,7407.0,1449.0,30.0,26.0
261,https://github.com/protofire/solhint,https://github.com/eth-infinitism/account-abstraction,0.17328588981,0.82671411019,1053.0,169.0,28.0,5.0,1584.0,671.0,12.0,6.0
262,https://github.com/protofire/solhint,https://github.com/consensys/teku,0.2270690564,0.7729309436,1053.0,169.0,28.0,5.0,693.0,301.0,30.0,17.0
263,https://github.com/protofire/solhint,https://github.com/ethereum/solidity,0.07026215228,0.92973784772,1053.0,169.0,28.0,5.0,23631.0,5874.0,30.0,30.0
265,https://github.com/protofire/solhint,https://github.com/crate-crypto/go-ipa,0.47021267125,0.52978732875,1053.0,169.0,28.0,5.0,33.0,14.0,10.0,3.0
266,https://github.com/protofire/solhint,https://github.com/ethereum/remix-project,0.10280715921,0.89719284079,1053.0,169.0,28.0,5.0,2533.0,1023.0,30.0,30.0
268,https://github.com/protofire/solhint,https://github.com/chainsafe/lodestar,0.14895309321,0.85104690679,1053.0,169.0,28.0,5.0,1224.0,311.0,30.0,30.0
269,https://github.com/protofire/solhint,https://github.com/libp2p/go-libp2p,0.06250044922,0.93749955078,1053.0,169.0,28.0,5.0,6148.0,1094.0,30.0,30.0
270,https://github.com/protofire/solhint,https://github.com/paradigmxyz/reth,0.1176478547,0.8823521453,1053.0,169.0,28.0,5.0,4207.0,1306.0,30.0,30.0
272,https://github.com/protofire/solhint,https://github.com/bluealloy/revm,0.09090968491,0.90909031509,1053.0,169.0,28.0,5.0,1700.0,589.0,30.0,14.0
274,https://github.com/web3/web3.js,https://github.com/ethereum/go-ethereum,0.44150753315,0.55849246685,19482.0,4992.0,30.0,20.0,48004.0,20351.0,30.0,30.0
276,https://github.com/web3/web3.js,https://github.com/chainsafe/lodestar,0.60224822915,0.39775177085,19482.0,4992.0,30.0,20.0,1224.0,311.0,30.0,30.0
278,https://github.com/web3/web3.js,https://github.com/ethers-io/ethers.js,0.33612623305,0.66387376695,19482.0,4992.0,30.0,20.0,8049.0,1891.0,30.0,30.0
281,https://github.com/web3/web3.js,https://github.com/ipfs/js-ipfs,0.701597576,0.298402424,19482.0,4992.0,30.0,20.0,7445.0,1248.0,0.0,0.0
282,https://github.com/web3/web3.js,https://github.com/ethereum/web3.py,0.5019417625,0.4980582375,19482.0,4992.0,30.0,20.0,5100.0,1725.0,30.0,18.0
285,https://github.com/web3/web3.js,https://github.com/libp2p/go-libp2p,0.4545456446,0.5454543554,19482.0,4992.0,30.0,20.0,6148.0,1094.0,30.0,30.0
286,https://github.com/web3/web3.js,https://github.com/paradigmxyz/reth,0.6250001797,0.3749998203,19482.0,4992.0,30.0,20.0,4207.0,1306.0,30.0,30.0
287,https://github.com/web3/web3.js,https://github.com/alloy-rs/core,0.7621954747,0.2378045253,19482.0,4992.0,30.0,20.0,814.0,165.0,30.0,1.0
288,https://github.com/web3/web3.js,https://github.com/prettier-solidity/prettier-plugin-solidity,0.7283639872,0.2716360128,19482.0,4992.0,30.0,20.0,731.0,75.0,18.0,9.0
291,https://github.com/web3/web3.js,https://github.com/crate-crypto/go-ipa,0.8333331736,0.1666668264,19482.0,4992.0,30.0,20.0,33.0,14.0,10.0,3.0
293,https://github.com/web3/web3.js,https://github.com/eth-infinitism/account-abstraction,0.5,0.5,19482.0,4992.0,30.0,20.0,1584.0,671.0,12.0,6.0
294,https://github.com/web3/web3.js,https://github.com/protofire/solhint,0.9259254527,0.0740745473,19482.0,4992.0,30.0,20.0,1053.0,169.0,28.0,5.0
295,https://github.com/ipfs/js-ipfs,https://github.com/ethereum/go-ethereum,0.2279558437,0.7720441563,7445.0,1248.0,0.0,0.0,48004.0,20351.0,30.0,30.0
298,https://github.com/ipfs/js-ipfs,https://github.com/ethers-io/ethers.js,0.23390041286,0.76609958714,7445.0,1248.0,0.0,0.0,8049.0,1891.0,30.0,30.0
301,https://github.com/ipfs/js-ipfs,https://github.com/crate-crypto/go-ipa,0.8196715362,0.1803284638,7445.0,1248.0,0.0,0.0,33.0,14.0,10.0,3.0
302,https://github.com/ipfs/js-ipfs,https://github.com/bluealloy/revm,0.5319142494,0.4680857506,7445.0,1248.0,0.0,0.0,1700.0,589.0,30.0,14.0
303,https://github.com/ipfs/js-ipfs,https://github.com/eth-infinitism/account-abstraction,0.4761897591,0.5238102409,7445.0,1248.0,0.0,0.0,1584.0,671.0,12.0,6.0
304,https://github.com/mochajs/mocha,https://github.com/gulpjs/gulp,0.66561005707,0.33438994293,22659.0,3015.0,30.0,18.0,33044.0,4225.0,30.0,4.0
305,https://github.com/mochajs/mocha,https://github.com/chzyer/readline,0.98083924408,0.01916075592,22659.0,3015.0,30.0,18.0,2105.0,281.0,30.0,30.0
306,https://github.com/mochajs/mocha,https://github.com/debug-js/debug,0.9454145268,0.0545854732,22659.0,3015.0,30.0,18.0,11186.0,943.0,30.0,20.0
307,https://github.com/mochajs/mocha,https://github.com/babel/babel,0.13637295381,0.86362704619,22659.0,3015.0,30.0,18.0,43344.0,5653.0,30.0,30.0
308,https://github.com/mochajs/mocha,https://github.com/marak/colors.js,0.6695188458,0.3304811542,22659.0,3015.0,30.0,18.0,5177.0,449.0,30.0,19.0
309,https://github.com/mochajs/mocha,https://github.com/level/levelup,0.99035508479,0.00964491521,22659.0,3015.0,30.0,18.0,4085.0,267.0,0.0,0.0
311,https://github.com/mochajs/mocha,https://github.com/go-task/slim-sprig,0.97599725929,0.02400274071,22659.0,3015.0,30.0,18.0,63.0,15.0,9.0,2.0
312,https://github.com/mochajs/mocha,https://github.com/electron/electron,0.69971525168,0.30028474832,22659.0,3015.0,30.0,18.0,114977.0,15674.0,30.0,30.0
313,https://github.com/mochajs/mocha,https://github.com/gregberge/svgr,0.8763500765,0.1236499235,22659.0,3015.0,30.0,18.0,10612.0,424.0,30.0,13.0
317,https://github.com/mochajs/mocha,https://github.com/eslint/eslint,0.13778200948,0.86221799052,22659.0,3015.0,30.0,18.0,25375.0,4602.0,30.0,14.0
318,https://github.com/mochajs/mocha,https://github.com/dcodeio/long.js,0.32536544212,0.67463455788,22659.0,3015.0,30.0,18.0,891.0,205.0,29.0,11.0
320,https://github.com/mochajs/mocha,https://github.com/facebook/react,0.88850404972,0.11149595028,22659.0,3015.0,30.0,18.0,230898.0,47265.0,30.0,30.0
321,https://github.com/mochajs/mocha,https://github.com/cssnano/cssnano,0.97979098274,0.02020901726,22659.0,3015.0,30.0,18.0,4815.0,319.0,30.0,6.0
324,https://github.com/mochajs/mocha,https://github.com/jedisct1/go-minisign,0.87906892819,0.12093107181,22659.0,3015.0,30.0,18.0,113.0,13.0,1.0,1.0
327,https://github.com/mochajs/mocha,https://github.com/browserslist/browserslist,0.86454767149,0.13545232851,22659.0,3015.0,30.0,18.0,13094.0,721.0,30.0,6.0
328,https://github.com/mochajs/mocha,https://github.com/floating-ui/floating-ui,0.7630141161,0.2369858839,22659.0,3015.0,30.0,18.0,30394.0,1625.0,29.0,7.0
329,https://github.com/mochajs/mocha,https://github.com/mattn/go-isatty,0.94152997465,0.05847002535,22659.0,3015.0,30.0,18.0,841.0,108.0,14.0,4.0
330,https://github.com/mochajs/mocha,https://github.com/clap-rs/clap,0.91622177576,0.08377822424,22659.0,3015.0,30.0,18.0,14537.0,1062.0,30.0,24.0
331,https://github.com/mochajs/mocha,https://github.com/fb55/entities,0.3288065844,0.6711934156,22659.0,3015.0,30.0,18.0,329.0,63.0,2.0,1.0
334,https://github.com/mochajs/mocha,https://github.com/axios/axios,0.72445665106,0.27554334894,22659.0,3015.0,30.0,18.0,106065.0,10988.0,30.0,30.0
335,https://github.com/mochajs/mocha,https://github.com/colorjs/color-name,0.9722479186,0.0277520814,22659.0,3015.0,30.0,18.0,119.0,30.0,0.0,0.0
336,https://github.com/mochajs/mocha,https://github.com/brooooooklyn/snappy,0.93608296105,0.06391703895,22659.0,3015.0,30.0,18.0,167.0,10.0,12.0,1.0
337,https://github.com/mochajs/mocha,https://github.com/import-js/eslint-plugin-import,0.93050990389,0.06949009611,22659.0,3015.0,30.0,18.0,5606.0,1572.0,30.0,30.0
338,https://github.com/mochajs/mocha,https://github.com/getsentry/sentry-javascript,0.11039491881,0.88960508119,22659.0,3015.0,30.0,18.0,8053.0,1599.0,30.0,30.0
339,https://github.com/mochajs/mocha,https://github.com/humanwhocodes/object-schema,0.73883327582,0.26116672418,22659.0,3015.0,30.0,18.0,32.0,7.0,1.0,1.0
340,https://github.com/mochajs/mocha,https://github.com/boa-dev/boa,0.83951033302,0.16048966698,22659.0,3015.0,30.0,18.0,5349.0,407.0,30.0,24.0
341,https://github.com/mochajs/mocha,https://github.com/inikulin/parse5,0.99727520208,0.00272479792,22659.0,3015.0,30.0,18.0,3696.0,237.0,30.0,6.0
342,https://github.com/mochajs/mocha,https://github.com/ethers-io/ethers.js,0.9573410681,0.0426589319,22659.0,3015.0,30.0,18.0,8049.0,1891.0,30.0,30.0
343,https://github.com/mochajs/mocha,https://github.com/formatjs/formatjs,0.96384837,0.03615163,22659.0,3015.0,30.0,18.0,14363.0,1362.0,30.0,11.0
345,https://github.com/mochajs/mocha,https://github.com/kaelzhang/node-ignore,0.99974967265,0.00025032735,22659.0,3015.0,30.0,18.0,448.0,46.0,6.0,1.0
346,https://github.com/mochajs/mocha,https://github.com/google/flatbuffers,0.7848845547,0.2151154453,22659.0,3015.0,30.0,18.0,23549.0,3268.0,30.0,30.0
348,https://github.com/mochajs/mocha,https://github.com/fastify/fastify,0.90578960217,0.09421039783,22659.0,3015.0,30.0,18.0,32708.0,2328.0,30.0,27.0
349,https://github.com/mochajs/mocha,https://github.com/alexeyraspopov/picocolors,0.9990917348,0.0009082652,22659.0,3015.0,30.0,18.0,1415.0,45.0,10.0,4.0
350,https://github.com/gulpjs/gulp,https://github.com/chzyer/readline,0.88320944643,0.11679055357,33044.0,4225.0,30.0,4.0,2105.0,281.0,30.0,30.0
353,https://github.com/gulpjs/gulp,https://github.com/go-task/slim-sprig,0.95283578934,0.04716421066,33044.0,4225.0,30.0,4.0,63.0,15.0,9.0,2.0
354,https://github.com/gulpjs/gulp,https://github.com/electron/electron,0.59760559323,0.40239440677,33044.0,4225.0,30.0,4.0,114977.0,15674.0,30.0,30.0
356,https://github.com/gulpjs/gulp,https://github.com/emotion-js/emotion,0.65862230003,0.34137769997,33044.0,4225.0,30.0,4.0,17575.0,1113.0,30.0,30.0
357,https://github.com/gulpjs/gulp,https://github.com/coinbase/coinbase-wallet-sdk,0.24048367674,0.75951632325,33044.0,4225.0,30.0,4.0,1525.0,595.0,6.0,4.0
358,https://github.com/gulpjs/gulp,https://github.com/bradfitz/iter,0.1144353029,0.8855646971,33044.0,4225.0,30.0,4.0,298.0,12.0,0.0,0.0
360,https://github.com/gulpjs/gulp,https://github.com/dcodeio/long.js,0.19981798745,0.80018201255,33044.0,4225.0,30.0,4.0,891.0,205.0,29.0,11.0
361,https://github.com/gulpjs/gulp,https://github.com/facebook/react,0.86897541858,0.13102458142,33044.0,4225.0,30.0,4.0,230898.0,47265.0,30.0,30.0
363,https://github.com/gulpjs/gulp,https://github.com/ajv-validator/ajv,0.57711539003,0.42288460997,33044.0,4225.0,30.0,4.0,13951.0,886.0,30.0,30.0
364,https://github.com/gulpjs/gulp,https://github.com/browserslist/browserslist,0.77771059313,0.22228940687,33044.0,4225.0,30.0,4.0,13094.0,721.0,30.0,6.0
365,https://github.com/gulpjs/gulp,https://github.com/floating-ui/floating-ui,0.65221466484,0.34778533516,33044.0,4225.0,30.0,4.0,30394.0,1625.0,29.0,7.0
370,https://github.com/gulpjs/gulp,https://github.com/colorjs/color-name,0.9753137215,0.0246862785,33044.0,4225.0,30.0,4.0,119.0,30.0,0.0,0.0
373,https://github.com/gulpjs/gulp,https://github.com/boa-dev/boa,0.7853242824,0.2146757176,33044.0,4225.0,30.0,4.0,5349.0,407.0,30.0,24.0
374,https://github.com/gulpjs/gulp,https://github.com/ethers-io/ethers.js,0.9228198298,0.0771801702,33044.0,4225.0,30.0,4.0,8049.0,1891.0,30.0,30.0
375,https://github.com/gulpjs/gulp,https://github.com/formatjs/formatjs,0.93811345085,0.06188654915,33044.0,4225.0,30.0,4.0,14363.0,1362.0,30.0,11.0
376,https://github.com/gulpjs/gulp,https://github.com/google/flatbuffers,0.5725277857,0.4274722143,33044.0,4225.0,30.0,4.0,23549.0,3268.0,30.0,30.0
377,https://github.com/gulpjs/gulp,https://github.com/biomejs/biome,0.43914079838,0.56085920162,33044.0,4225.0,30.0,4.0,16166.0,506.0,30.0,30.0
378,https://github.com/gulpjs/gulp,https://github.com/fastify/fastify,0.81395229885,0.18604770115,33044.0,4225.0,30.0,4.0,32708.0,2328.0,30.0,27.0
379,https://github.com/gulpjs/gulp,https://github.com/alexeyraspopov/picocolors,0.9980916031,0.0019083969,33044.0,4225.0,30.0,4.0,1415.0,45.0,10.0,4.0
380,https://github.com/webpack/webpack,https://github.com/mochajs/mocha,0.90068991443,0.09931008557,64923.0,8911.0,30.0,30.0,22659.0,3015.0,30.0,18.0
381,https://github.com/webpack/webpack,https://github.com/gulpjs/gulp,0.94528804594,0.05471195406,64923.0,8911.0,30.0,30.0,33044.0,4225.0,30.0,4.0
382,https://github.com/webpack/webpack,https://github.com/chzyer/readline,0.99825617158,0.00174382842,64923.0,8911.0,30.0,30.0,2105.0,281.0,30.0,30.0
383,https://github.com/webpack/webpack,https://github.com/redux-saga/redux-saga,0.96783630493,0.03216369507,64923.0,8911.0,30.0,30.0,22535.0,1974.0,30.0,9.0
384,https://github.com/webpack/webpack,https://github.com/debug-js/debug,0.99184635344,0.00815364656,64923.0,8911.0,30.0,30.0,11186.0,943.0,30.0,20.0
385,https://github.com/webpack/webpack,https://github.com/babel/babel,0.5677814216,0.4322185784,64923.0,8911.0,30.0,30.0,43344.0,5653.0,30.0,30.0
386,https://github.com/webpack/webpack,https://github.com/vuejs/vue,0.67607682681,0.32392317319,64923.0,8911.0,30.0,30.0,208223.0,33686.0,30.0,30.0
387,https://github.com/webpack/webpack,https://github.com/marak/colors.js,0.95128073375,0.04871926625,64923.0,8911.0,30.0,30.0,5177.0,449.0,30.0,19.0
389,https://github.com/webpack/webpack,https://github.com/level/levelup,0.99922843634,0.00077156366,64923.0,8911.0,30.0,30.0,4085.0,267.0,0.0,0.0
390,https://github.com/webpack/webpack,https://github.com/rollup/rollup,0.9477149149,0.0522850851,64923.0,8911.0,30.0,30.0,25489.0,1538.0,30.0,25.0
391,https://github.com/webpack/webpack,https://github.com/mikemcl/bignumber.js,0.98580545033,0.01419454967,64923.0,8911.0,30.0,30.0,6740.0,744.0,25.0,6.0
392,https://github.com/webpack/webpack,https://github.com/go-task/slim-sprig,0.99631734262,0.00368265738,64923.0,8911.0,30.0,30.0,63.0,15.0,9.0,2.0
393,https://github.com/webpack/webpack,https://github.com/electron/electron,0.94633531222,0.05366468778,64923.0,8911.0,30.0,30.0,114977.0,15674.0,30.0,30.0
395,https://github.com/webpack/webpack,https://github.com/emotion-js/emotion,0.94573820399,0.05426179601,64923.0,8911.0,30.0,30.0,17575.0,1113.0,30.0,30.0
396,https://github.com/webpack/webpack,https://github.com/pnpm/cmd-shim,0.86901920782,0.13098079218,64923.0,8911.0,30.0,30.0,14.0,11.0,7.0,2.0
397,https://github.com/webpack/webpack,https://github.com/coinbase/coinbase-wallet-sdk,0.7038084391,0.2961915609,64923.0,8911.0,30.0,30.0,1525.0,595.0,6.0,4.0
398,https://github.com/webpack/webpack,https://github.com/swc-project/swc,0.93545446621,0.06454553379,64923.0,8911.0,30.0,30.0,31428.0,1242.0,30.0,30.0
399,https://github.com/webpack/webpack,https://github.com/bradfitz/iter,0.750667775,0.249332225,64923.0,8911.0,30.0,30.0,298.0,12.0,0.0,0.0
400,https://github.com/webpack/webpack,https://github.com/sindresorhus/type-fest,0.86149298458,0.13850701542,64923.0,8911.0,30.0,30.0,14615.0,568.0,30.0,11.0
401,https://github.com/webpack/webpack,https://github.com/eslint/eslint,0.56340832534,0.43659167466,64923.0,8911.0,30.0,30.0,25375.0,4602.0,30.0,14.0
402,https://github.com/webpack/webpack,https://github.com/sheetjs/js-crc32,0.99833402513,0.00166597487,64923.0,8911.0,30.0,30.0,346.0,37.0,2.0,1.0
404,https://github.com/webpack/webpack,https://github.com/qix-/color-convert,0.94148312475,0.05851687525,64923.0,8911.0,30.0,30.0,750.0,96.0,17.0,4.0
405,https://github.com/webpack/webpack,https://github.com/mafintosh/pump,0.8105351189,0.1894648811,64923.0,8911.0,30.0,30.0,908.0,59.0,17.0,5.0
406,https://github.com/webpack/webpack,https://github.com/prettier/prettier,0.84459694101,0.15540305899,64923.0,8911.0,30.0,30.0,49713.0,4417.0,30.0,30.0
407,https://github.com/webpack/webpack,https://github.com/typescript-eslint/typescript-eslint,0.89567676088,0.10432323912,64923.0,8911.0,30.0,30.0,15407.0,2751.0,30.0,30.0
410,https://github.com/webpack/webpack,https://github.com/salesforce/tough-cookie,0.63858481081,0.36141518919,64923.0,8911.0,30.0,30.0,973.0,221.0,16.0,3.0
413,https://github.com/webpack/webpack,https://github.com/jedisct1/go-minisign,0.98159293564,0.01840706436,64923.0,8911.0,30.0,30.0,113.0,13.0,1.0,1.0
414,https://github.com/webpack/webpack,https://github.com/lukeed/polka,0.9256402784,0.0743597216,64923.0,8911.0,30.0,30.0,5435.0,173.0,27.0,4.0
418,https://github.com/webpack/webpack,https://github.com/postcss/postcss,0.95989990062,0.04010009938,64923.0,8911.0,30.0,30.0,28602.0,1565.0,25.0,1.0
419,https://github.com/webpack/webpack,https://github.com/ajv-validator/ajv,0.93588286164,0.06411713836,64923.0,8911.0,30.0,30.0,13951.0,886.0,30.0,30.0
420,https://github.com/webpack/webpack,https://github.com/mozilla/source-map,0.99472071255,0.00527928745,64923.0,8911.0,30.0,30.0,3578.0,361.0,30.0,22.0
422,https://github.com/webpack/webpack,https://github.com/floating-ui/floating-ui,0.94926018296,0.05073981704,64923.0,8911.0,30.0,30.0,30394.0,1625.0,29.0,7.0
425,https://github.com/webpack/webpack,https://github.com/clap-rs/clap,0.98644314288,0.01355685712,64923.0,8911.0,30.0,30.0,14537.0,1062.0,30.0,24.0
426,https://github.com/webpack/webpack,https://github.com/fb55/entities,0.8180296776,0.1819703224,64923.0,8911.0,30.0,30.0,329.0,63.0,2.0,1.0
427,https://github.com/webpack/webpack,https://github.com/ljharb/qs,0.95555000442,0.04444999558,64923.0,8911.0,30.0,30.0,8601.0,732.0,30.0,12.0
428,https://github.com/webpack/webpack,https://github.com/epoberezkin/fast-deep-equal,0.9195766982,0.0804233018,64923.0,8911.0,30.0,30.0,1927.0,105.0,30.0,14.0
429,https://github.com/webpack/webpack,https://github.com/tokio-rs/tokio,0.73754366835,0.26245633165,64923.0,8911.0,30.0,30.0,27502.0,2522.0,30.0,30.0
430,https://github.com/webpack/webpack,https://github.com/rich-harris/magic-string,0.99936483188,0.00063516812,64923.0,8911.0,30.0,30.0,2424.0,114.0,29.0,8.0
432,https://github.com/webpack/webpack,https://github.com/webdriverio/webdriverio,0.94386144792,0.05613855208,64923.0,8911.0,30.0,30.0,9141.0,2523.0,30.0,12.0
435,https://github.com/webpack/webpack,https://github.com/colorjs/color-name,0.9985381007,0.0014618993,64923.0,8911.0,30.0,30.0,119.0,30.0,0.0,0.0
438,https://github.com/webpack/webpack,https://github.com/vercel/swr,0.97628090666,0.02371909334,64923.0,8911.0,30.0,30.0,30813.0,1235.0,30.0,28.0
441,https://github.com/webpack/webpack,https://github.com/humanwhocodes/object-schema,0.9231932817,0.0768067183,64923.0,8911.0,30.0,30.0,32.0,7.0,1.0,1.0
442,https://github.com/webpack/webpack,https://github.com/walletconnect/walletconnect-monorepo,0.9999806202,1.93798e-05,64923.0,8911.0,30.0,30.0,1483.0,727.0,30.0,20.0
